Method,Group,Value,Family,Outcome,Label,Direction,Threshold,Model,Fold
SHAP,Education,0.07711208861366725,Relative,DV2,Up 20 pp,Up,20,Random Forest,2
SHAP,Demographics,0.22546106532057822,Relative,DV2,Up 20 pp,Up,20,Random Forest,2
SHAP,Family / employment,0.07353251982547988,Relative,DV2,Up 20 pp,Up,20,Random Forest,2
SHAP,Occupation,0.030883308996539575,Relative,DV2,Up 20 pp,Up,20,Random Forest,2
SHAP,Industry,0.037651095773587516,Relative,DV2,Up 20 pp,Up,20,Random Forest,2
SHAP,Geography,0.06907815266799189,Relative,DV2,Up 20 pp,Up,20,Random Forest,2
Impurity,Income,0.36331148148995984,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
Impurity,Wealth,0.17475145958277136,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
Impurity,Education,0.058603676805931246,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
Impurity,Demographics,0.2232587022204102,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
Impurity,Family / employment,0.03252221290520943,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
Impurity,Occupation,0.04478696451919496,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
Impurity,Industry,0.034220393090837416,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
Impurity,Geography,0.0685451093856855,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
Permutation,Income,0.2445287735586546,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
Permutation,Wealth,0.01775527913226972,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
Permutation,Education,-0.0003665824615387614,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
Permutation,Demographics,0.034233595365236784,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
Permutation,Family / employment,-0.0013937567987753752,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
Permutation,Occupation,0.0024012463496907665,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
Permutation,Industry,0.001808329457926261,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
Permutation,Geography,-0.0022320596439643014,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
SHAP,Income,0.35724840341467756,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
SHAP,Wealth,0.1157463189328167,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
SHAP,Education,0.07579479719098423,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
SHAP,Demographics,0.23223213188335354,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
SHAP,Family / employment,0.062012263104774826,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
SHAP,Occupation,0.04334728105719149,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
SHAP,Industry,0.024912821602544363,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
SHAP,Geography,0.08870598281365749,Relative,DV2,Up 20 pp,Up,20,Random Forest,3
Impurity,Income,0.38871236072888005,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
Impurity,Wealth,0.16989996384709818,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
Impurity,Education,0.05511539138301697,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
Impurity,Demographics,0.21690153962306755,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
Impurity,Family / employment,0.0353593126942377,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
Impurity,Occupation,0.0429677567438925,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
Impurity,Industry,0.037937709285128726,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
Impurity,Geography,0.05310596569467849,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
Permutation,Income,0.19194413142631758,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
Permutation,Wealth,1.1972222177203396e-05,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
Permutation,Education,0.007094400161356257,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
Permutation,Demographics,0.04585031158546303,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
Permutation,Family / employment,-0.0014230634917735574,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
Permutation,Occupation,0.0036588675127373514,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
Permutation,Industry,0.00212491196725878,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
Permutation,Geography,0.012651679980744669,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
SHAP,Income,0.368150683196329,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
SHAP,Wealth,0.1065559843365098,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
SHAP,Education,0.08160923297550943,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
SHAP,Demographics,0.24114427932320098,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
SHAP,Family / employment,0.06236744885033276,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
SHAP,Occupation,0.03840871142723948,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
SHAP,Industry,0.04567322903400757,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
SHAP,Geography,0.056090430856870925,Relative,DV2,Up 20 pp,Up,20,Random Forest,4
Impurity,Income,0.297822496655223,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
Impurity,Wealth,0.1331160227665195,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
Impurity,Education,0.0725555766888333,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
Impurity,Demographics,0.1763839306950727,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
Impurity,Family / employment,0.06629678481265887,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
Impurity,Occupation,0.09314639298190669,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
Impurity,Industry,0.0771846811348033,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
Impurity,Geography,0.08349411426498277,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
Permutation,Income,0.12481592932968866,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
Permutation,Wealth,0.020525170495277696,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
Permutation,Education,0.010449941958938964,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
Permutation,Demographics,0.043364639908880634,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
Permutation,Family / employment,-0.006219723180927722,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
Permutation,Occupation,0.00258969215005026,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
Permutation,Industry,-0.0013977913528422426,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
Permutation,Geography,-0.005992215012755426,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
SHAP,Income,0.27009339229884693,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
SHAP,Wealth,0.06860159577962717,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
SHAP,Education,0.0700254018302132,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
SHAP,Demographics,0.16167142387794511,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
SHAP,Family / employment,0.1542043305765789,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
SHAP,Occupation,0.07145922695122321,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
SHAP,Industry,0.07403448346483946,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
SHAP,Geography,0.1299101452207261,Relative,DV2,Up 20 pp,Up,20,Random Forest,5
Impurity,Income,0.3591342727016272,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
Impurity,Wealth,0.10971933168046816,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
Impurity,Education,0.05833743010618302,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
Impurity,Demographics,0.16240625677172035,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
Impurity,Family / employment,0.10515927041641504,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
Impurity,Occupation,0.06878298733199152,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
Impurity,Industry,0.08767524539178091,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
Impurity,Geography,0.048785205599813856,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
Permutation,Income,0.12453511111310075,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
Permutation,Wealth,0.007841711955144364,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
Permutation,Education,0.004985730569882374,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
Permutation,Demographics,0.04440628699439075,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
Permutation,Family / employment,-0.0018953207851918562,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
Permutation,Occupation,0.005316431450525327,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
Permutation,Industry,-0.007550712833235001,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
Permutation,Geography,0.005691087607604594,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
SHAP,Income,0.3292225971896301,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
SHAP,Wealth,0.07945929882394695,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
SHAP,Education,0.06959116827326525,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
SHAP,Demographics,0.16541449715076084,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
SHAP,Family / employment,0.10643511575000306,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
SHAP,Occupation,0.05440817621875538,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
SHAP,Industry,0.10969577791839391,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
SHAP,Geography,0.08577336867524471,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,1
Impurity,Income,0.4117398660693294,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
Impurity,Wealth,0.13087759072471572,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
Impurity,Education,0.0614011552476977,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
Impurity,Demographics,0.24507404137183353,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
Impurity,Family / employment,0.025437194306997778,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
Impurity,Occupation,0.03836867334686256,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
Impurity,Industry,0.03537882753059003,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
Impurity,Geography,0.05172265140197335,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
Permutation,Income,0.19113123393532844,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
Permutation,Wealth,-0.0023153681727073106,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
Permutation,Education,0.006285931464702693,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
Permutation,Demographics,0.0059513341121872785,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
Permutation,Family / employment,0.009596054834534056,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
Permutation,Occupation,0.0037893372822511207,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
Permutation,Industry,0.0004629552868204934,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
Permutation,Geography,-0.0017621253657003622,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
SHAP,Income,0.3873337360179642,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
SHAP,Wealth,0.10127918552956551,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
SHAP,Education,0.09509912777599294,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
SHAP,Demographics,0.2033577076365161,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
SHAP,Family / employment,0.04613112176354704,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
SHAP,Occupation,0.035134473699182996,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
SHAP,Industry,0.05741534280968533,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
SHAP,Geography,0.07424930476754621,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,2
Impurity,Income,0.44396457860863897,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
Impurity,Wealth,0.08063824665300906,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
Impurity,Education,0.05185398091871385,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
Impurity,Demographics,0.1758958842046762,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
Impurity,Family / employment,0.09375740952892803,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
Impurity,Occupation,0.0486058237346747,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
Impurity,Industry,0.02870006675534784,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
Impurity,Geography,0.07658400959601132,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
Permutation,Income,0.17266945440341805,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
Permutation,Wealth,0.007807996806485834,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
Permutation,Education,-0.0016305906408270344,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
Permutation,Demographics,0.013600944259280717,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
Permutation,Family / employment,0.008083431578895423,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
Permutation,Occupation,-0.006605583787040403,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
Permutation,Industry,0.0004999176243130621,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
Permutation,Geography,-0.012835624075272356,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
SHAP,Income,0.28386606083766297,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
SHAP,Wealth,0.08234251247165826,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
SHAP,Education,0.09261792188124791,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
SHAP,Demographics,0.21450485982186362,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
SHAP,Family / employment,0.1110922655901822,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
SHAP,Occupation,0.050844746354223924,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
SHAP,Industry,0.04318771777813904,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
SHAP,Geography,0.12154391526502205,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,3
Impurity,Income,0.4345037347582111,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
Impurity,Wealth,0.16448918643458202,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
Impurity,Education,0.03698906935460021,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
Impurity,Demographics,0.25800523216618043,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
Impurity,Family / employment,0.00927826248085624,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
Impurity,Occupation,0.032940080909325306,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
Impurity,Industry,0.035238608520068326,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
Impurity,Geography,0.028555825376176444,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
Permutation,Income,0.18856789639216545,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
Permutation,Wealth,-0.007693612126048572,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
Permutation,Education,0.004134483380435067,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
Permutation,Demographics,0.04348772995520887,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
Permutation,Family / employment,-0.001201895338444059,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
Permutation,Occupation,0.002222148147964742,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
Permutation,Industry,-0.007244419281993419,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
Permutation,Geography,0.006636731993964811,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
SHAP,Income,0.4106607263277747,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
SHAP,Wealth,0.08839198477846869,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
SHAP,Education,0.09118895911344584,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
SHAP,Demographics,0.2564119015178845,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
SHAP,Family / employment,0.01016321764562804,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
SHAP,Occupation,0.037713723503350095,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
SHAP,Industry,0.05457267998821312,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
SHAP,Geography,0.050896807125234866,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,4
Impurity,Income,0.49972652261408274,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
Impurity,Wealth,0.06982462345751898,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
Impurity,Education,0.04054320731222706,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
Impurity,Demographics,0.1312975475686617,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
Impurity,Family / employment,0.11641272992144816,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
Impurity,Occupation,0.03952005579057324,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
Impurity,Industry,0.0411787349753014,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
Impurity,Geography,0.06149657836018685,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
Permutation,Income,0.15502976219344283,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
Permutation,Wealth,0.018567168449015188,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
Permutation,Education,0.015585553533010693,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
Permutation,Demographics,0.0403031412318972,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
Permutation,Family / employment,0.008556026727815325,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
Permutation,Occupation,-0.003172217830625712,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
Permutation,Industry,0.0007037827467682833,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
Permutation,Geography,0.0074479057492886965,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
SHAP,Income,0.31235570092542253,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
SHAP,Wealth,0.06833804568059394,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
SHAP,Education,0.08340465634619955,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
SHAP,Demographics,0.15364279513532536,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
SHAP,Family / employment,0.14344039895620025,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
SHAP,Occupation,0.041336577446413406,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
SHAP,Industry,0.0668606419718313,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
SHAP,Geography,0.13062118353801383,Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,5
Impurity,Income,0.38989484801642393,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
Impurity,Wealth,0.19443236175224757,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
Impurity,Education,0.046871712292676206,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
Impurity,Demographics,0.2028685400414494,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
Impurity,Family / employment,0.03395280960795892,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
Impurity,Occupation,0.033429876892516266,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
Impurity,Industry,0.03287940916993336,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
Impurity,Geography,0.06567044222679441,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
Permutation,Income,0.18943844815719055,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
Permutation,Wealth,-0.0086583876595974,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
Permutation,Education,-0.002171526275710256,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
Permutation,Demographics,0.0049448758526621835,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
Permutation,Family / employment,0.018569990925581814,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
Permutation,Occupation,0.010815683294936363,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
Permutation,Industry,-0.0006703011863360032,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
Permutation,Geography,0.015142245810850784,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
SHAP,Income,0.376424810059346,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
SHAP,Wealth,0.18822628512551126,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
SHAP,Education,0.047891323394565366,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
SHAP,Demographics,0.18951615470815464,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
SHAP,Family / employment,0.07049751198223377,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
SHAP,Occupation,0.02770865538116528,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
SHAP,Industry,0.025666071289453606,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
SHAP,Geography,0.07406918805957016,Relative,DV3,Up 30 pp,Up,30,Random Forest,1
Impurity,Income,0.30449380108690743,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
Impurity,Wealth,0.14183824145681997,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
Impurity,Education,0.06316961359034841,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
Impurity,Demographics,0.16920074714875752,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
Impurity,Family / employment,0.05950006205024447,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
Impurity,Occupation,0.09893549532414106,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
Impurity,Industry,0.0746991656408945,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
Impurity,Geography,0.08816287370188644,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
Permutation,Income,0.12962653477701833,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
Permutation,Wealth,0.02514067256409013,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
Permutation,Education,-0.003837686742057389,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
Permutation,Demographics,0.019038998852604166,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
Permutation,Family / employment,-0.00193054116859524,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
Permutation,Occupation,-0.01374654604504207,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
Permutation,Industry,0.0021519417011292953,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
Permutation,Geography,-0.0052113862095386435,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
SHAP,Income,0.31876613198759646,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
SHAP,Wealth,0.09012107669695292,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
SHAP,Education,0.04754497851313171,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
SHAP,Demographics,0.1493796704289613,Relative,DV3,Up 30 pp,Up,30,Random Forest,2
