Family,Outcome,Label,Direction,Threshold,Model,Method,Group,Value,FoldSD,Rank
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,Impurity,Income,0.7030600920574943,0.02228553354357037,1.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,Impurity,Industry,0.031332184579156,0.009414467839221357,5.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,Impurity,Occupation,0.03275555906720397,0.009293230105379677,4.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,Impurity,Wealth,0.09204164736448174,0.021520946896255926,3.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,Permutation,Demographics,0.005988681262664908,0.0038547029340907663,2.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,Permutation,Education,-0.0004748345761576032,0.003332590805006844,5.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,Permutation,Family / employment,-0.00037879611907570387,0.00104493338110365,4.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,Permutation,Geography,-0.0014808937261605337,0.0024354807303642364,7.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,Permutation,Income,0.3359361868988177,0.04349602523061481,1.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,Permutation,Industry,-0.0014860088412691995,0.0032186195857184137,8.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,Permutation,Occupation,-0.0009943180013446463,0.002633405049088868,6.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,Permutation,Wealth,0.004139523439251143,0.005098117309070525,3.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,SHAP,Demographics,0.09301748441542508,0.03906871753457918,2.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,SHAP,Education,0.043253236927063364,0.013732335769689574,6.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,SHAP,Family / employment,0.014443730412996833,0.023267178323828325,8.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,SHAP,Geography,0.048782453930859684,0.01672638298512435,5.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,SHAP,Income,0.6239902605915344,0.08292285034337239,1.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,SHAP,Industry,0.06706800557942641,0.024856417603338322,4.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,SHAP,Occupation,0.04095357520618773,0.017985884157012466,7.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,SHAP,Wealth,0.06849125293650657,0.019125874260943452,3.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,Impurity,Demographics,0.12430272067716408,0.008957165926073533,3.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,Impurity,Education,0.030186679261369264,0.002900073102267504,7.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,Impurity,Family / employment,0.0241762814397739,0.004655786559437861,8.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,Impurity,Geography,0.03379541981606127,0.004035230775343133,5.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,Impurity,Income,0.5907774224956525,0.008785224112580483,1.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,Impurity,Industry,0.03269374241657659,0.0014299005732439885,6.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,Impurity,Occupation,0.034486370672970376,0.002161407537802953,4.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,Impurity,Wealth,0.12958136322043212,0.008280474091780971,2.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,Permutation,Demographics,0.006766006735842411,0.00520495131505207,2.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,Permutation,Education,-0.0009753297224273406,0.0026307222820492315,4.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,Permutation,Family / employment,-0.0010195905594931076,0.002013778396362312,5.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,Permutation,Geography,-0.0012827718954405531,0.0037087132067641186,7.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,Permutation,Income,0.336005306821648,0.014970699190359893,1.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,Permutation,Industry,-0.002161216883578304,0.0015849220850171664,8.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,Permutation,Occupation,-0.00119833855195584,0.0011546076369830073,6.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,Permutation,Wealth,0.0042362507862399035,0.006129297356406987,3.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,SHAP,Demographics,0.12982007337213863,0.024008842878521154,2.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,SHAP,Education,0.03575242057182373,0.011362321762899696,6.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,SHAP,Family / employment,0.03002907877899299,0.0064764581150964255,8.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,SHAP,Geography,0.04647542958396191,0.014799588555212764,4.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,SHAP,Income,0.6101107012813838,0.019448712163954912,1.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,SHAP,Industry,0.04276846990260562,0.005636549741014871,5.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,SHAP,Occupation,0.033489096019354625,0.007791643569457918,7.0
Parent-child absolute,I7,Down $15k,Down,15000,Random Forest,SHAP,Wealth,0.07155473048973866,0.012276191291523407,3.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,Impurity,Demographics,0.09825114069545163,0.00971142753571268,3.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,Impurity,Education,0.017224121792901635,0.0032045492727651287,6.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,Impurity,Family / employment,0.003987930159579938,0.001984236415319865,8.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,Impurity,Geography,0.016052369168196266,0.0016588426184387184,7.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,Impurity,Income,0.7114829931365915,0.012566828993572846,1.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,Impurity,Industry,0.027587733488688905,0.005909257773939666,4.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,Impurity,Occupation,0.024345201365360537,0.002069497695551544,5.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,Impurity,Wealth,0.10106851019322956,0.005420365040037304,2.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,Permutation,Demographics,0.009056704631761402,0.00493546664032414,2.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,Permutation,Education,-0.0013411492473650078,0.002242002808821085,7.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,Permutation,Family / employment,-0.00020322347039969155,0.0005728493973791953,5.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,Permutation,Geography,-0.0009557798749394964,0.0021410337328429617,6.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,Permutation,Income,0.36447357565764127,0.03165439729659186,1.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,Permutation,Industry,-0.00014833416210026655,0.0029460143534521823,4.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,Permutation,Occupation,-0.001429718939403176,0.0026902135931855128,8.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,Permutation,Wealth,0.0025870178602814264,0.0045156691849858165,3.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,SHAP,Demographics,0.06636213846535091,0.0073721196750333555,2.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,SHAP,Education,0.032311622985220785,0.005689115182294845,7.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,SHAP,Family / employment,0.018697247161315166,0.013592286375927852,8.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,SHAP,Geography,0.043478492538518265,0.008803159121679886,5.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,SHAP,Income,0.6728421547794986,0.035082857936144976,1.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,SHAP,Industry,0.062004187035839806,0.02166479358498381,4.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,SHAP,Occupation,0.04102064443154387,0.004724333975919615,6.0
Parent-child absolute,I8,Down $20k,Down,20000,Gradient Boosting,SHAP,Wealth,0.06328351260271245,0.006464192015406266,3.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,Impurity,Demographics,0.11364706938290325,0.009840420158032567,3.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,Impurity,Education,0.02615704483586446,0.0013274258822311223,8.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,Impurity,Family / employment,0.03456694921432148,0.0049607412978277905,4.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,Impurity,Geography,0.03280136056186642,0.0027465024935964194,6.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,Impurity,Income,0.6018756907170987,0.012849252451644469,1.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,Impurity,Industry,0.03108228482562695,0.002688193223680505,7.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,Impurity,Occupation,0.0344069279680585,0.002761148505193512,5.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,Impurity,Wealth,0.1254626724942601,0.005048002702741316,2.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,Permutation,Demographics,0.008205052830258356,0.006281823606179518,2.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,Permutation,Education,-0.0015275175360063762,0.0027644428267765905,8.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,Permutation,Family / employment,-0.0005920212909309908,0.0029369447254740636,4.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,Permutation,Geography,-0.0006080018457834402,0.001791759648049091,5.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,Permutation,Income,0.34140867609612363,0.024757600693906298,1.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,Permutation,Industry,-0.0011363103625876914,0.0029393972598458717,7.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,Permutation,Occupation,-0.0006133075422416468,0.0019241540360897176,6.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,Permutation,Wealth,0.0039590995371862215,0.003116662027342235,3.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,SHAP,Demographics,0.10493641569896853,0.01344149391894457,2.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,SHAP,Education,0.026561138651839993,0.0035259945156578274,8.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,SHAP,Family / employment,0.05512965029348214,0.011162687914995098,4.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,SHAP,Geography,0.04575270240988777,0.008213262780240704,5.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,SHAP,Income,0.6114985504468813,0.027853557289628662,1.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,SHAP,Industry,0.041315756237145985,0.010208323561162457,7.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,SHAP,Occupation,0.041613395975895404,0.008762006043605318,6.0
Parent-child absolute,I8,Down $20k,Down,20000,Random Forest,SHAP,Wealth,0.07319239028589895,0.0063402413841990414,3.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,Impurity,Demographics,0.1562843730409867,0.014237131890957822,2.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,Impurity,Education,0.04075354280822886,0.008248922165069823,8.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,Impurity,Family / employment,0.08044973549234553,0.01578049951307024,4.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,Impurity,Geography,0.0441255509999257,0.013189971954129196,7.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,Impurity,Income,0.4456965939252848,0.07918848588105631,1.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,Impurity,Industry,0.07195840713182396,0.021107851356662228,5.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,Impurity,Occupation,0.05896412459723179,0.02065253093237972,6.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,Impurity,Wealth,0.1017676720041727,0.04656490786640793,3.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,Permutation,Demographics,0.019558361659802466,0.013635048459091725,2.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,Permutation,Education,0.0019634756912074703,0.0034799954861889867,5.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,Permutation,Family / employment,0.009135740281055514,0.005837102216714312,3.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,Permutation,Geography,0.0057349074193021165,0.010430902977085871,4.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,Permutation,Income,0.15701482074605608,0.03682694645089943,1.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,Permutation,Industry,-0.0005834616459339049,0.004435337522938129,7.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,Permutation,Occupation,-0.00031090847180978865,0.004193890704931551,6.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,Permutation,Wealth,-0.0015698630295087079,0.008472249500842499,8.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,SHAP,Demographics,0.16587452198228153,0.03267233951859505,2.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,SHAP,Education,0.05779028157168518,0.01299867780594999,8.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,SHAP,Family / employment,0.11364440964665959,0.02399853731514727,3.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,SHAP,Geography,0.07391529462989839,0.014086728628619503,6.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,SHAP,Income,0.3397610863470786,0.05438275604739296,1.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,SHAP,Industry,0.11129375780251297,0.02670427550878206,4.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,SHAP,Occupation,0.07475876247989428,0.028831385627290967,5.0
Relative,DV1,Up 10 pp,Up,10,Gradient Boosting,SHAP,Wealth,0.06296188553998941,0.031363260283829394,7.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,Impurity,Demographics,0.16760555870648153,0.01693085195832867,2.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,Impurity,Education,0.05763477410109772,0.010943929397197646,8.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,Impurity,Family / employment,0.0917038318925719,0.04534804978915212,4.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,Impurity,Geography,0.06018180502726239,0.009461220975623715,7.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,Impurity,Income,0.34772795219329466,0.04043427159256266,1.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,Impurity,Industry,0.08436662420307539,0.020343373482985778,5.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,Impurity,Occupation,0.07371948265970374,0.016290981633945188,6.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,Impurity,Wealth,0.11705997121651275,0.02343507186005436,3.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,Permutation,Demographics,0.015060513238060185,0.009542758362557989,2.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,Permutation,Education,0.003052072065078387,0.005860714940558248,4.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,Permutation,Family / employment,0.008072365102296869,0.0024397588089674358,3.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,Permutation,Geography,0.0012195837671182598,0.005749243744375658,5.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,Permutation,Income,0.14041565362871045,0.016241038233566374,1.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,Permutation,Industry,-0.0008630274059727416,0.003352059930185877,7.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,Permutation,Occupation,0.0006564300315383742,0.0025846370908347823,6.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,Permutation,Wealth,-0.0029518140097916077,0.006093789897565476,8.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,SHAP,Demographics,0.16551000041950428,0.018150472455304607,2.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,SHAP,Education,0.04857612876688139,0.01675243165789874,8.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,SHAP,Family / employment,0.14935617308738872,0.05422066854139864,3.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,SHAP,Geography,0.06533369793987383,0.011847465498042362,6.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,SHAP,Income,0.3477018704032542,0.06470479859003901,1.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,SHAP,Industry,0.0967273734348999,0.025563054164005367,4.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,SHAP,Occupation,0.07061021763909489,0.021167666521275615,5.0
Relative,DV1,Up 10 pp,Up,10,Random Forest,SHAP,Wealth,0.05618453830910277,0.019911523009306223,7.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,Impurity,Demographics,0.19453579241661445,0.05468389442957386,2.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,Impurity,Education,0.04982496858788436,0.010741256807600894,6.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,Impurity,Family / employment,0.07000897333092905,0.04906042946834498,4.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,Impurity,Geography,0.053428854066832364,0.017637967270345077,5.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,Impurity,Income,0.42981379495037786,0.05106929477051797,1.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,Impurity,Industry,0.045634296634617696,0.023912896738083604,8.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,Impurity,Occupation,0.045643524222685465,0.014106804779130165,7.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,Impurity,Wealth,0.1111097957900588,0.03832440219344089,3.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,Permutation,Demographics,0.029549887310592965,0.018315765316789592,2.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,Permutation,Education,0.0058722216614407585,0.00621726959927582,3.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,Permutation,Family / employment,0.004627659403521778,0.0056699286449102375,5.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,Permutation,Geography,0.0010355951819770767,0.008579073872932318,6.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,Permutation,Income,0.16638669160749112,0.02749684511292972,1.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,Permutation,Industry,-0.0026256952914653162,0.004358412887408807,8.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,Permutation,Occupation,0.00031002305261501487,0.005019402217024537,7.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,Permutation,Wealth,0.0048415793823779005,0.010180190905302143,4.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,SHAP,Demographics,0.1986663522524701,0.041049428012200795,2.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,SHAP,Education,0.0863803666780303,0.010353483547338052,4.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,SHAP,Family / employment,0.08345242394111212,0.05397895300770041,6.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,SHAP,Geography,0.09261691587421234,0.03318835038260603,3.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,SHAP,Income,0.34468776425969094,0.052808436708440425,1.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,SHAP,Industry,0.06634643209325254,0.025661945748607713,7.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,SHAP,Occupation,0.04388753944438516,0.008371470845276315,8.0
Relative,DV2,Up 20 pp,Up,20,Gradient Boosting,SHAP,Wealth,0.08396220545684667,0.012109032639954833,5.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,Impurity,Demographics,0.2031174232628114,0.024971307452434734,2.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,Impurity,Education,0.060061971714979887,0.00864521913144766,6.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,Impurity,Family / employment,0.0601966079660729,0.041217652133308566,5.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,Impurity,Geography,0.06396594173047587,0.013067130646437114,4.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,Impurity,Income,0.3497846657487573,0.03872836910293502,1.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,Impurity,Industry,0.05455879034120703,0.024806585011817876,8.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,Impurity,Occupation,0.05979593930431295,0.023679717916354412,7.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,Impurity,Wealth,0.14851865993138277,0.027016313513872223,3.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,Permutation,Demographics,0.030917322409523395,0.02212647927375002,2.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,Permutation,Education,0.002663221387206093,0.007423341747470131,4.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,Permutation,Family / employment,-0.0001695222183591397,0.005140856659094652,7.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,Permutation,Geography,0.0004953411445954923,0.009945405489868962,6.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,Permutation,Income,0.16250654055760144,0.059970399483548924,1.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,Permutation,Industry,-0.002104370493634179,0.005081835490987045,8.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,Permutation,Occupation,0.001334210441249476,0.0030369238306019223,5.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,Permutation,Wealth,0.005526852898624409,0.013218398354942143,3.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,SHAP,Demographics,0.2089701413016,0.03424897627243594,2.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,SHAP,Education,0.07091468538310229,0.012384243351154284,6.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,SHAP,Family / employment,0.10446320255460514,0.05321248907439016,3.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,SHAP,Geography,0.07977017405000297,0.031141625363237356,5.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,SHAP,Income,0.33837331328934594,0.04149631105860697,1.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,SHAP,Industry,0.054680127544057336,0.027204395854111683,7.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,SHAP,Occupation,0.047772799929845254,0.015830907677173635,8.0
Relative,DV2,Up 20 pp,Up,20,Random Forest,SHAP,Wealth,0.09505555594744111,0.02565164150383166,4.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,Impurity,Demographics,0.16355690886696855,0.022274088284297073,2.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,Impurity,Education,0.02397785244140229,0.014031540318548332,8.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,Impurity,Family / employment,0.06473351113079659,0.025919795925609675,4.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,Impurity,Geography,0.06377620743211765,0.017842728897510506,5.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,Impurity,Income,0.4277220280111439,0.055756688354586484,1.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,Impurity,Industry,0.042294241139000315,0.03220301853213808,7.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,Impurity,Occupation,0.06004962903533258,0.015122594555419124,6.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,Impurity,Wealth,0.15388962194323821,0.025542321553835866,3.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,Permutation,Demographics,0.014941325668209424,0.004643801501784908,3.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,Permutation,Education,-0.0019857922707487126,0.00479807588552637,7.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,Permutation,Family / employment,0.008992654023069214,0.011055532782876151,4.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,Permutation,Geography,0.007724278597186498,0.011112730188379973,5.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,Permutation,Income,0.1466984420444653,0.05428324488873574,1.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,Permutation,Industry,0.0010468388382771441,0.001234239823385067,6.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,Permutation,Occupation,-0.0021906091861733723,0.012016341163515501,8.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,Permutation,Wealth,0.015597723670377317,0.010665126922077647,2.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,SHAP,Demographics,0.16892165694178812,0.01838348657260637,2.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,SHAP,Education,0.04608118760243398,0.03203007546237412,8.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,SHAP,Family / employment,0.08767457286771202,0.03402145923827448,5.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,SHAP,Geography,0.09006179276254497,0.031207989689644278,4.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,SHAP,Income,0.3612944776667504,0.04738915810487029,1.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,SHAP,Industry,0.05201956452239855,0.03532098708779408,7.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,SHAP,Occupation,0.06814852340043312,0.014871527282272876,6.0
Relative,DV3,Up 30 pp,Up,30,Gradient Boosting,SHAP,Wealth,0.1257982242359389,0.02814375124886501,3.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,Impurity,Demographics,0.17540325148757482,0.02266628222585845,2.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,Impurity,Education,0.05373626540693387,0.008928738146340924,8.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,Impurity,Family / employment,0.05837884964367045,0.030307792520747355,7.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,Impurity,Geography,0.0712783042437537,0.010426184042053303,4.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,Impurity,Income,0.3493404965864694,0.053003189384897245,1.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,Impurity,Industry,0.058953175095995736,0.026509276490903302,6.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,Impurity,Occupation,0.06931681752508087,0.028324661206594617,5.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,Impurity,Wealth,0.1635928400105212,0.02145894216270308,3.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,Permutation,Demographics,0.01880756905956395,0.010019696039029786,2.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,Permutation,Education,-0.0031084257308552077,0.00507070843309852,8.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,Permutation,Family / employment,0.007959881058504788,0.009072587073689332,5.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,Permutation,Geography,0.008718095939557826,0.008921726846108381,4.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,Permutation,Income,0.13299186984064243,0.053448840279075475,1.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,Permutation,Industry,0.0005575530581145404,0.002744857015950127,6.0
